split,label,label_raw,file_name,relative_path,size_bytes,width,height
train,Glioma,glioma_tumor,gg (657).jpg,data/raw/Training/glioma_tumor/gg (657).jpg,21424,512,512
train,Glioma,glioma_tumor,gg (658).jpg,data/raw/Training/glioma_tumor/gg (658).jpg,21204,512,512
train,Glioma,glioma_tumor,gg (659).jpg,data/raw/Training/glioma_tumor/gg (659).jpg,21126,512,512
train,Glioma,glioma_tumor,gg (66).jpg,data/raw/Training/glioma_tumor/gg (66).jpg,30439,512,512
train,Glioma,glioma_tumor,gg (660).jpg,data/raw/Training/glioma_tumor/gg (660).jpg,19671,512,512
train,Glioma,glioma_tumor,gg (661).jpg,data/raw/Training/glioma_tumor/gg (661).jpg,19209,512,512
train,Glioma,glioma_tumor,gg (662).jpg,data/raw/Training/glioma_tumor/gg (662).jpg,18686,512,512
train,Glioma,glioma_tumor,gg (663).jpg,data/raw/Training/glioma_tumor/gg (663).jpg,19146,512,512
train,Glioma,glioma_tumor,gg (664).jpg,data/raw/Training/glioma_tumor/gg (664).jpg,19855,512,512
train,Glioma,glioma_tumor,gg (665).jpg,data/raw/Training/glioma_tumor/gg (665).jpg,18000,512,512
train,Glioma,glioma_tumor,gg (666).jpg,data/raw/Training/glioma_tumor/gg (666).jpg,17218,512,512
train,Glioma,glioma_tumor,gg (667).jpg,data/raw/Training/glioma_tumor/gg (667).jpg,17548,512,512
train,Glioma,glioma_tumor,gg (668).jpg,data/raw/Training/glioma_tumor/gg (668).jpg,17417,512,512
train,Glioma,glioma_tumor,gg (669).jpg,data/raw/Training/glioma_tumor/gg (669).jpg,16995,512,512
train,Glioma,glioma_tumor,gg (67).jpg,data/raw/Training/glioma_tumor/gg (67).jpg,31795,512,512
train,Glioma,glioma_tumor,gg (670).jpg,data/raw/Training/glioma_tumor/gg (670).jpg,15416,512,512
train,Glioma,glioma_tumor,gg (671).jpg,data/raw/Training/glioma_tumor/gg (671).jpg,15928,512,512
train,Glioma,glioma_tumor,gg (672).jpg,data/raw/Training/glioma_tumor/gg (672).jpg,17586,512,512
train,Glioma,glioma_tumor,gg (673).jpg,data/raw/Training/glioma_tumor/gg (673).jpg,16913,512,512
train,Glioma,glioma_tumor,gg (674).jpg,data/raw/Training/glioma_tumor/gg (674).jpg,26801,512,512
train,Glioma,glioma_tumor,gg (675).jpg,data/raw/Training/glioma_tumor/gg (675).jpg,27983,512,512
train,Glioma,glioma_tumor,gg (676).jpg,data/raw/Training/glioma_tumor/gg (676).jpg,26989,512,512
train,Glioma,glioma_tumor,gg (677).jpg,data/raw/Training/glioma_tumor/gg (677).jpg,29729,512,512
train,Glioma,glioma_tumor,gg (678).jpg,data/raw/Training/glioma_tumor/gg (678).jpg,29103,512,512
train,Glioma,glioma_tumor,gg (679).jpg,data/raw/Training/glioma_tumor/gg (679).jpg,28376,512,512
train,Glioma,glioma_tumor,gg (68).jpg,data/raw/Training/glioma_tumor/gg (68).jpg,34053,512,512
train,Glioma,glioma_tumor,gg (680).jpg,data/raw/Training/glioma_tumor/gg (680).jpg,27410,512,512
train,Glioma,glioma_tumor,gg (681).jpg,data/raw/Training/glioma_tumor/gg (681).jpg,26013,512,512
train,Glioma,glioma_tumor,gg (682).jpg,data/raw/Training/glioma_tumor/gg (682).jpg,25303,512,512
train,Glioma,glioma_tumor,gg (683).jpg,data/raw/Training/glioma_tumor/gg (683).jpg,24714,512,512
train,Glioma,glioma_tumor,gg (684).jpg,data/raw/Training/glioma_tumor/gg (684).jpg,25911,512,512
train,Glioma,glioma_tumor,gg (685).jpg,data/raw/Training/glioma_tumor/gg (685).jpg,27701,512,512
train,Glioma,glioma_tumor,gg (686).jpg,data/raw/Training/glioma_tumor/gg (686).jpg,26660,512,512
train,Glioma,glioma_tumor,gg (687).jpg,data/raw/Training/glioma_tumor/gg (687).jpg,26330,512,512
train,Glioma,glioma_tumor,gg (688).jpg,data/raw/Training/glioma_tumor/gg (688).jpg,23930,512,512
train,Glioma,glioma_tumor,gg (689).jpg,data/raw/Training/glioma_tumor/gg (689).jpg,25391,512,512
train,Glioma,glioma_tumor,gg (69).jpg,data/raw/Training/glioma_tumor/gg (69).jpg,32189,512,512
train,Glioma,glioma_tumor,gg (690).jpg,data/raw/Training/glioma_tumor/gg (690).jpg,23951,512,512
train,Glioma,glioma_tumor,gg (691).jpg,data/raw/Training/glioma_tumor/gg (691).jpg,22885,512,512
train,Glioma,glioma_tumor,gg (692).jpg,data/raw/Training/glioma_tumor/gg (692).jpg,21108,512,512
train,Glioma,glioma_tumor,gg (693).jpg,data/raw/Training/glioma_tumor/gg (693).jpg,23105,512,512
train,Glioma,glioma_tumor,gg (694).jpg,data/raw/Training/glioma_tumor/gg (694).jpg,25169,512,512
train,Glioma,glioma_tumor,gg (695).jpg,data/raw/Training/glioma_tumor/gg (695).jpg,23461,512,512
train,Glioma,glioma_tumor,gg (696).jpg,data/raw/Training/glioma_tumor/gg (696).jpg,23735,512,512
train,Glioma,glioma_tumor,gg (697).jpg,data/raw/Training/glioma_tumor/gg (697).jpg,21185,512,512
train,Glioma,glioma_tumor,gg (698).jpg,data/raw/Training/glioma_tumor/gg (698).jpg,23642,512,512
train,Glioma,glioma_tumor,gg (699).jpg,data/raw/Training/glioma_tumor/gg (699).jpg,24010,512,512
train,Glioma,glioma_tumor,gg (7).jpg,data/raw/Training/glioma_tumor/gg (7).jpg,23063,512,512
train,Glioma,glioma_tumor,gg (70).jpg,data/raw/Training/glioma_tumor/gg (70).jpg,31156,512,512
train,Glioma,glioma_tumor,gg (700).jpg,data/raw/Training/glioma_tumor/gg (700).jpg,25088,512,512
train,Glioma,glioma_tumor,gg (701).jpg,data/raw/Training/glioma_tumor/gg (701).jpg,24440,512,512
train,Glioma,glioma_tumor,gg (702).jpg,data/raw/Training/glioma_tumor/gg (702).jpg,17800,512,512
train,Glioma,glioma_tumor,gg (703).jpg,data/raw/Training/glioma_tumor/gg (703).jpg,20295,512,512
train,Glioma,glioma_tumor,gg (704).jpg,data/raw/Training/glioma_tumor/gg (704).jpg,16352,512,512
train,Glioma,glioma_tumor,gg (705).jpg,data/raw/Training/glioma_tumor/gg (705).jpg,14824,512,512
train,Glioma,glioma_tumor,gg (706).jpg,data/raw/Training/glioma_tumor/gg (706).jpg,25639,512,512
train,Glioma,glioma_tumor,gg (707).jpg,data/raw/Training/glioma_tumor/gg (707).jpg,26671,512,512
train,Glioma,glioma_tumor,gg (708).jpg,data/raw/Training/glioma_tumor/gg (708).jpg,26235,512,512
train,Glioma,glioma_tumor,gg (709).jpg,data/raw/Training/glioma_tumor/gg (709).jpg,24866,512,512
train,Glioma,glioma_tumor,gg (71).jpg,data/raw/Training/glioma_tumor/gg (71).jpg,32098,512,512
train,Glioma,glioma_tumor,gg (710).jpg,data/raw/Training/glioma_tumor/gg (710).jpg,24649,512,512
train,Glioma,glioma_tumor,gg (711).jpg,data/raw/Training/glioma_tumor/gg (711).jpg,25290,512,512
train,Glioma,glioma_tumor,gg (712).jpg,data/raw/Training/glioma_tumor/gg (712).jpg,23363,512,512
train,Glioma,glioma_tumor,gg (713).jpg,data/raw/Training/glioma_tumor/gg (713).jpg,26379,512,512
train,Glioma,glioma_tumor,gg (714).jpg,data/raw/Training/glioma_tumor/gg (714).jpg,25793,512,512
train,Glioma,glioma_tumor,gg (715).jpg,data/raw/Training/glioma_tumor/gg (715).jpg,25316,512,512
train,Glioma,glioma_tumor,gg (716).jpg,data/raw/Training/glioma_tumor/gg (716).jpg,26215,512,512
train,Glioma,glioma_tumor,gg (717).jpg,data/raw/Training/glioma_tumor/gg (717).jpg,25004,512,512
train,Glioma,glioma_tumor,gg (718).jpg,data/raw/Training/glioma_tumor/gg (718).jpg,25016,512,512
train,Glioma,glioma_tumor,gg (719).jpg,data/raw/Training/glioma_tumor/gg (719).jpg,25518,512,512
train,Glioma,glioma_tumor,gg (72).jpg,data/raw/Training/glioma_tumor/gg (72).jpg,27449,512,512
train,Glioma,glioma_tumor,gg (720).jpg,data/raw/Training/glioma_tumor/gg (720).jpg,25493,512,512
train,Glioma,glioma_tumor,gg (721).jpg,data/raw/Training/glioma_tumor/gg (721).jpg,25808,512,512
train,Glioma,glioma_tumor,gg (722).jpg,data/raw/Training/glioma_tumor/gg (722).jpg,25983,512,512
train,Glioma,glioma_tumor,gg (723).jpg,data/raw/Training/glioma_tumor/gg (723).jpg,25911,512,512
train,Glioma,glioma_tumor,gg (724).jpg,data/raw/Training/glioma_tumor/gg (724).jpg,24372,512,512
train,Glioma,glioma_tumor,gg (725).jpg,data/raw/Training/glioma_tumor/gg (725).jpg,25857,512,512
train,Glioma,glioma_tumor,gg (726).jpg,data/raw/Training/glioma_tumor/gg (726).jpg,24894,512,512
train,Glioma,glioma_tumor,gg (727).jpg,data/raw/Training/glioma_tumor/gg (727).jpg,24311,512,512
train,Glioma,glioma_tumor,gg (728).jpg,data/raw/Training/glioma_tumor/gg (728).jpg,21216,512,512
train,Glioma,glioma_tumor,gg (729).jpg,data/raw/Training/glioma_tumor/gg (729).jpg,18846,512,512
train,Glioma,glioma_tumor,gg (73).jpg,data/raw/Training/glioma_tumor/gg (73).jpg,28114,512,512
train,Glioma,glioma_tumor,gg (730).jpg,data/raw/Training/glioma_tumor/gg (730).jpg,19225,512,512
train,Glioma,glioma_tumor,gg (731).jpg,data/raw/Training/glioma_tumor/gg (731).jpg,19435,512,512
train,Glioma,glioma_tumor,gg (732).jpg,data/raw/Training/glioma_tumor/gg (732).jpg,19712,512,512
train,Glioma,glioma_tumor,gg (733).jpg,data/raw/Training/glioma_tumor/gg (733).jpg,23993,512,512
train,Glioma,glioma_tumor,gg (734).jpg,data/raw/Training/glioma_tumor/gg (734).jpg,22694,512,512
train,Glioma,glioma_tumor,gg (735).jpg,data/raw/Training/glioma_tumor/gg (735).jpg,21658,512,512
train,Glioma,glioma_tumor,gg (736).jpg,data/raw/Training/glioma_tumor/gg (736).jpg,20426,512,512
train,Glioma,glioma_tumor,gg (737).jpg,data/raw/Training/glioma_tumor/gg (737).jpg,20228,512,512
train,Glioma,glioma_tumor,gg (738).jpg,data/raw/Training/glioma_tumor/gg (738).jpg,19872,512,512
train,Glioma,glioma_tumor,gg (739).jpg,data/raw/Training/glioma_tumor/gg (739).jpg,17891,512,512
train,Glioma,glioma_tumor,gg (74).jpg,data/raw/Training/glioma_tumor/gg (74).jpg,26507,512,512
train,Glioma,glioma_tumor,gg (740).jpg,data/raw/Training/glioma_tumor/gg (740).jpg,18472,512,512
train,Glioma,glioma_tumor,gg (741).jpg,data/raw/Training/glioma_tumor/gg (741).jpg,14967,512,512
train,Glioma,glioma_tumor,gg (742).jpg,data/raw/Training/glioma_tumor/gg (742).jpg,15935,512,512
train,Glioma,glioma_tumor,gg (743).jpg,data/raw/Training/glioma_tumor/gg (743).jpg,13674,512,512
train,Glioma,glioma_tumor,gg (744).jpg,data/raw/Training/glioma_tumor/gg (744).jpg,15293,512,512
train,Glioma,glioma_tumor,gg (745).jpg,data/raw/Training/glioma_tumor/gg (745).jpg,20738,512,512
train,Glioma,glioma_tumor,gg (746).jpg,data/raw/Training/glioma_tumor/gg (746).jpg,20810,512,512
train,Glioma,glioma_tumor,gg (747).jpg,data/raw/Training/glioma_tumor/gg (747).jpg,21168,512,512
train,Glioma,glioma_tumor,gg (748).jpg,data/raw/Training/glioma_tumor/gg (748).jpg,19713,512,512
train,Glioma,glioma_tumor,gg (749).jpg,data/raw/Training/glioma_tumor/gg (749).jpg,20128,512,512
train,Glioma,glioma_tumor,gg (75).jpg,data/raw/Training/glioma_tumor/gg (75).jpg,27307,512,512
train,Glioma,glioma_tumor,gg (750).jpg,data/raw/Training/glioma_tumor/gg (750).jpg,17919,512,512
train,Glioma,glioma_tumor,gg (751).jpg,data/raw/Training/glioma_tumor/gg (751).jpg,18165,512,512
train,Glioma,glioma_tumor,gg (752).jpg,data/raw/Training/glioma_tumor/gg (752).jpg,16645,512,512
train,Glioma,glioma_tumor,gg (753).jpg,data/raw/Training/glioma_tumor/gg (753).jpg,16444,512,512
train,Glioma,glioma_tumor,gg (754).jpg,data/raw/Training/glioma_tumor/gg (754).jpg,17901,512,512
train,Glioma,glioma_tumor,gg (755).jpg,data/raw/Training/glioma_tumor/gg (755).jpg,24888,512,512
train,Glioma,glioma_tumor,gg (756).jpg,data/raw/Training/glioma_tumor/gg (756).jpg,23365,512,512
train,Glioma,glioma_tumor,gg (757).jpg,data/raw/Training/glioma_tumor/gg (757).jpg,24962,512,512
train,Glioma,glioma_tumor,gg (758).jpg,data/raw/Training/glioma_tumor/gg (758).jpg,26311,512,512
train,Glioma,glioma_tumor,gg (759).jpg,data/raw/Training/glioma_tumor/gg (759).jpg,27768,512,512
train,Glioma,glioma_tumor,gg (76).jpg,data/raw/Training/glioma_tumor/gg (76).jpg,26675,512,512
train,Glioma,glioma_tumor,gg (760).jpg,data/raw/Training/glioma_tumor/gg (760).jpg,26350,512,512
train,Glioma,glioma_tumor,gg (761).jpg,data/raw/Training/glioma_tumor/gg (761).jpg,26032,512,512
train,Glioma,glioma_tumor,gg (762).jpg,data/raw/Training/glioma_tumor/gg (762).jpg,25881,512,512
train,Glioma,glioma_tumor,gg (763).jpg,data/raw/Training/glioma_tumor/gg (763).jpg,25881,512,512
train,Glioma,glioma_tumor,gg (764).jpg,data/raw/Training/glioma_tumor/gg (764).jpg,27066,512,512
train,Glioma,glioma_tumor,gg (765).jpg,data/raw/Training/glioma_tumor/gg (765).jpg,26755,512,512
train,Glioma,glioma_tumor,gg (766).jpg,data/raw/Training/glioma_tumor/gg (766).jpg,25062,512,512
train,Glioma,glioma_tumor,gg (767).jpg,data/raw/Training/glioma_tumor/gg (767).jpg,26297,512,512
train,Glioma,glioma_tumor,gg (768).jpg,data/raw/Training/glioma_tumor/gg (768).jpg,26166,512,512
train,Glioma,glioma_tumor,gg (769).jpg,data/raw/Training/glioma_tumor/gg (769).jpg,27446,512,512
train,Glioma,glioma_tumor,gg (77).jpg,data/raw/Training/glioma_tumor/gg (77).jpg,26010,512,512
train,Glioma,glioma_tumor,gg (770).jpg,data/raw/Training/glioma_tumor/gg (770).jpg,26438,512,512
train,Glioma,glioma_tumor,gg (771).jpg,data/raw/Training/glioma_tumor/gg (771).jpg,24669,512,512
train,Glioma,glioma_tumor,gg (772).jpg,data/raw/Training/glioma_tumor/gg (772).jpg,26019,512,512
train,Glioma,glioma_tumor,gg (773).jpg,data/raw/Training/glioma_tumor/gg (773).jpg,25509,512,512
train,Glioma,glioma_tumor,gg (774).jpg,data/raw/Training/glioma_tumor/gg (774).jpg,27448,512,512
train,Glioma,glioma_tumor,gg (775).jpg,data/raw/Training/glioma_tumor/gg (775).jpg,25981,512,512
train,Glioma,glioma_tumor,gg (776).jpg,data/raw/Training/glioma_tumor/gg (776).jpg,25425,512,512
train,Glioma,glioma_tumor,gg (777).jpg,data/raw/Training/glioma_tumor/gg (777).jpg,25506,512,512
train,Glioma,glioma_tumor,gg (778).jpg,data/raw/Training/glioma_tumor/gg (778).jpg,22553,512,512
train,Glioma,glioma_tumor,gg (779).jpg,data/raw/Training/glioma_tumor/gg (779).jpg,23000,512,512
train,Glioma,glioma_tumor,gg (78).jpg,data/raw/Training/glioma_tumor/gg (78).jpg,30115,512,512
train,Glioma,glioma_tumor,gg (780).jpg,data/raw/Training/glioma_tumor/gg (780).jpg,23452,512,512
train,Glioma,glioma_tumor,gg (781).jpg,data/raw/Training/glioma_tumor/gg (781).jpg,24080,512,512
train,Glioma,glioma_tumor,gg (782).jpg,data/raw/Training/glioma_tumor/gg (782).jpg,23502,512,512
train,Glioma,glioma_tumor,gg (783).jpg,data/raw/Training/glioma_tumor/gg (783).jpg,22806,512,512
train,Glioma,glioma_tumor,gg (784).jpg,data/raw/Training/glioma_tumor/gg (784).jpg,25211,512,512
train,Glioma,glioma_tumor,gg (785).jpg,data/raw/Training/glioma_tumor/gg (785).jpg,24339,512,512
train,Glioma,glioma_tumor,gg (786).jpg,data/raw/Training/glioma_tumor/gg (786).jpg,22869,512,512
train,Glioma,glioma_tumor,gg (787).jpg,data/raw/Training/glioma_tumor/gg (787).jpg,23819,512,512
train,Glioma,glioma_tumor,gg (788).jpg,data/raw/Training/glioma_tumor/gg (788).jpg,26122,512,512
train,Glioma,glioma_tumor,gg (789).jpg,data/raw/Training/glioma_tumor/gg (789).jpg,25357,512,512
train,Glioma,glioma_tumor,gg (79).jpg,data/raw/Training/glioma_tumor/gg (79).jpg,26450,512,512
train,Glioma,glioma_tumor,gg (790).jpg,data/raw/Training/glioma_tumor/gg (790).jpg,27477,512,512
train,Glioma,glioma_tumor,gg (791).jpg,data/raw/Training/glioma_tumor/gg (791).jpg,28172,512,512
train,Glioma,glioma_tumor,gg (792).jpg,data/raw/Training/glioma_tumor/gg (792).jpg,27019,512,512
train,Glioma,glioma_tumor,gg (793).jpg,data/raw/Training/glioma_tumor/gg (793).jpg,25466,512,512
train,Glioma,glioma_tumor,gg (794).jpg,data/raw/Training/glioma_tumor/gg (794).jpg,20986,512,512
train,Glioma,glioma_tumor,gg (795).jpg,data/raw/Training/glioma_tumor/gg (795).jpg,21801,512,512
train,Glioma,glioma_tumor,gg (796).jpg,data/raw/Training/glioma_tumor/gg (796).jpg,22410,512,512
train,Glioma,glioma_tumor,gg (797).jpg,data/raw/Training/glioma_tumor/gg (797).jpg,23480,512,512
train,Glioma,glioma_tumor,gg (798).jpg,data/raw/Training/glioma_tumor/gg (798).jpg,25758,512,512
train,Glioma,glioma_tumor,gg (799).jpg,data/raw/Training/glioma_tumor/gg (799).jpg,26028,512,512
train,Glioma,glioma_tumor,gg (8).jpg,data/raw/Training/glioma_tumor/gg (8).jpg,23581,512,512
train,Glioma,glioma_tumor,gg (80).jpg,data/raw/Training/glioma_tumor/gg (80).jpg,29293,512,512
train,Glioma,glioma_tumor,gg (800).jpg,data/raw/Training/glioma_tumor/gg (800).jpg,26404,512,512
train,Glioma,glioma_tumor,gg (801).jpg,data/raw/Training/glioma_tumor/gg (801).jpg,25994,512,512
train,Glioma,glioma_tumor,gg (802).jpg,data/raw/Training/glioma_tumor/gg (802).jpg,27407,512,512
train,Glioma,glioma_tumor,gg (803).jpg,data/raw/Training/glioma_tumor/gg (803).jpg,19940,512,512
train,Glioma,glioma_tumor,gg (804).jpg,data/raw/Training/glioma_tumor/gg (804).jpg,21120,512,512
train,Glioma,glioma_tumor,gg (805).jpg,data/raw/Training/glioma_tumor/gg (805).jpg,22382,512,512
train,Glioma,glioma_tumor,gg (806).jpg,data/raw/Training/glioma_tumor/gg (806).jpg,23434,512,512
train,Glioma,glioma_tumor,gg (807).jpg,data/raw/Training/glioma_tumor/gg (807).jpg,22899,512,512
train,Glioma,glioma_tumor,gg (808).jpg,data/raw/Training/glioma_tumor/gg (808).jpg,20796,512,512
train,Glioma,glioma_tumor,gg (809).jpg,data/raw/Training/glioma_tumor/gg (809).jpg,28013,512,512
train,Glioma,glioma_tumor,gg (81).jpg,data/raw/Training/glioma_tumor/gg (81).jpg,34157,512,512
train,Glioma,glioma_tumor,gg (810).jpg,data/raw/Training/glioma_tumor/gg (810).jpg,28692,512,512
train,Glioma,glioma_tumor,gg (811).jpg,data/raw/Training/glioma_tumor/gg (811).jpg,28712,512,512
train,Glioma,glioma_tumor,gg (812).jpg,data/raw/Training/glioma_tumor/gg (812).jpg,26907,512,512
train,Glioma,glioma_tumor,gg (813).jpg,data/raw/Training/glioma_tumor/gg (813).jpg,23329,512,512
train,Glioma,glioma_tumor,gg (814).jpg,data/raw/Training/glioma_tumor/gg (814).jpg,22219,512,512
train,Glioma,glioma_tumor,gg (815).jpg,data/raw/Training/glioma_tumor/gg (815).jpg,22293,512,512
train,Glioma,glioma_tumor,gg (816).jpg,data/raw/Training/glioma_tumor/gg (816).jpg,23556,512,512
train,Glioma,glioma_tumor,gg (817).jpg,data/raw/Training/glioma_tumor/gg (817).jpg,24807,512,512
train,Glioma,glioma_tumor,gg (818).jpg,data/raw/Training/glioma_tumor/gg (818).jpg,23649,512,512
train,Glioma,glioma_tumor,gg (819).jpg,data/raw/Training/glioma_tumor/gg (819).jpg,24356,512,512
train,Glioma,glioma_tumor,gg (82).jpg,data/raw/Training/glioma_tumor/gg (82).jpg,34317,512,512
train,Glioma,glioma_tumor,gg (820).jpg,data/raw/Training/glioma_tumor/gg (820).jpg,17490,512,512
train,Glioma,glioma_tumor,gg (821).jpg,data/raw/Training/glioma_tumor/gg (821).jpg,16372,512,512
train,Glioma,glioma_tumor,gg (822).jpg,data/raw/Training/glioma_tumor/gg (822).jpg,17018,512,512
train,Glioma,glioma_tumor,gg (823).jpg,data/raw/Training/glioma_tumor/gg (823).jpg,14127,512,512
train,Glioma,glioma_tumor,gg (824).jpg,data/raw/Training/glioma_tumor/gg (824).jpg,13535,512,512
train,Glioma,glioma_tumor,gg (825).jpg,data/raw/Training/glioma_tumor/gg (825).jpg,21248,512,512
train,Glioma,glioma_tumor,gg (826).jpg,data/raw/Training/glioma_tumor/gg (826).jpg,21003,512,512
train,Glioma,glioma_tumor,gg (83).jpg,data/raw/Training/glioma_tumor/gg (83).jpg,33745,512,512
train,Glioma,glioma_tumor,gg (84).jpg,data/raw/Training/glioma_tumor/gg (84).jpg,30449,512,512
train,Glioma,glioma_tumor,gg (85).jpg,data/raw/Training/glioma_tumor/gg (85).jpg,28600,512,512
train,Glioma,glioma_tumor,gg (86).jpg,data/raw/Training/glioma_tumor/gg (86).jpg,26727,512,512
train,Glioma,glioma_tumor,gg (87).jpg,data/raw/Training/glioma_tumor/gg (87).jpg,34627,512,512
train,Glioma,glioma_tumor,gg (88).jpg,data/raw/Training/glioma_tumor/gg (88).jpg,30695,512,512
train,Glioma,glioma_tumor,gg (89).jpg,data/raw/Training/glioma_tumor/gg (89).jpg,33255,512,512
train,Glioma,glioma_tumor,gg (9).jpg,data/raw/Training/glioma_tumor/gg (9).jpg,21598,512,512
train,Glioma,glioma_tumor,gg (90).jpg,data/raw/Training/glioma_tumor/gg (90).jpg,32696,512,512
train,Glioma,glioma_tumor,gg (91).jpg,data/raw/Training/glioma_tumor/gg (91).jpg,29197,512,512
train,Glioma,glioma_tumor,gg (92).jpg,data/raw/Training/glioma_tumor/gg (92).jpg,29820,512,512
train,Glioma,glioma_tumor,gg (93).jpg,data/raw/Training/glioma_tumor/gg (93).jpg,27834,512,512
train,Glioma,glioma_tumor,gg (94).jpg,data/raw/Training/glioma_tumor/gg (94).jpg,34050,512,512
train,Glioma,glioma_tumor,gg (95).jpg,data/raw/Training/glioma_tumor/gg (95).jpg,32258,512,512
train,Glioma,glioma_tumor,gg (96).jpg,data/raw/Training/glioma_tumor/gg (96).jpg,32549,512,512
train,Glioma,glioma_tumor,gg (97).jpg,data/raw/Training/glioma_tumor/gg (97).jpg,33054,512,512
train,Glioma,glioma_tumor,gg (98).jpg,data/raw/Training/glioma_tumor/gg (98).jpg,30635,512,512
train,Glioma,glioma_tumor,gg (99).jpg,data/raw/Training/glioma_tumor/gg (99).jpg,23058,512,512
train,Meningioma,meningioma_tumor,m (10).jpg,data/raw/Training/meningioma_tumor/m (10).jpg,22691,512,512
train,Meningioma,meningioma_tumor,m (100).jpg,data/raw/Training/meningioma_tumor/m (100).jpg,26014,512,512
train,Meningioma,meningioma_tumor,m (101).jpg,data/raw/Training/meningioma_tumor/m (101).jpg,24895,512,512
train,Meningioma,meningioma_tumor,m (102).jpg,data/raw/Training/meningioma_tumor/m (102).jpg,27227,512,512
train,Meningioma,meningioma_tumor,m (103).jpg,data/raw/Training/meningioma_tumor/m (103).jpg,25709,512,512
train,Meningioma,meningioma_tumor,m (104).jpg,data/raw/Training/meningioma_tumor/m (104).jpg,25474,512,512
train,Meningioma,meningioma_tumor,m (105).jpg,data/raw/Training/meningioma_tumor/m (105).jpg,23930,512,512
train,Meningioma,meningioma_tumor,m (106).jpg,data/raw/Training/meningioma_tumor/m (106).jpg,22050,512,512
train,Meningioma,meningioma_tumor,m (107).jpg,data/raw/Training/meningioma_tumor/m (107).jpg,21110,512,512
train,Meningioma,meningioma_tumor,m (108).jpg,data/raw/Training/meningioma_tumor/m (108).jpg,20298,512,512
train,Meningioma,meningioma_tumor,m (109).jpg,data/raw/Training/meningioma_tumor/m (109).jpg,19711,512,512
train,Meningioma,meningioma_tumor,m (11).jpg,data/raw/Training/meningioma_tumor/m (11).jpg,23971,512,512
train,Meningioma,meningioma_tumor,m (110).jpg,data/raw/Training/meningioma_tumor/m (110).jpg,19512,512,512
train,Meningioma,meningioma_tumor,m (111).jpg,data/raw/Training/meningioma_tumor/m (111).jpg,18010,512,512
train,Meningioma,meningioma_tumor,m (112).jpg,data/raw/Training/meningioma_tumor/m (112).jpg,17751,512,512
train,Meningioma,meningioma_tumor,m (113).jpg,data/raw/Training/meningioma_tumor/m (113).jpg,18053,512,512
train,Meningioma,meningioma_tumor,m (114).jpg,data/raw/Training/meningioma_tumor/m (114).jpg,25787,512,512
train,Meningioma,meningioma_tumor,m (115).jpg,data/raw/Training/meningioma_tumor/m (115).jpg,23337,512,512
train,Meningioma,meningioma_tumor,m (116).jpg,data/raw/Training/meningioma_tumor/m (116).jpg,18047,512,512
train,Meningioma,meningioma_tumor,m (117).jpg,data/raw/Training/meningioma_tumor/m (117).jpg,17259,512,512
train,Meningioma,meningioma_tumor,m (118).jpg,data/raw/Training/meningioma_tumor/m (118).jpg,17413,512,512
train,Meningioma,meningioma_tumor,m (119).jpg,data/raw/Training/meningioma_tumor/m (119).jpg,17674,512,512
train,Meningioma,meningioma_tumor,m (12).jpg,data/raw/Training/meningioma_tumor/m (12).jpg,24654,512,512
train,Meningioma,meningioma_tumor,m (120).jpg,data/raw/Training/meningioma_tumor/m (120).jpg,17700,512,512
train,Meningioma,meningioma_tumor,m (121).jpg,data/raw/Training/meningioma_tumor/m (121).jpg,18554,512,512
train,Meningioma,meningioma_tumor,m (122).jpg,data/raw/Training/meningioma_tumor/m (122).jpg,18940,512,512
train,Meningioma,meningioma_tumor,m (123).jpg,data/raw/Training/meningioma_tumor/m (123).jpg,24352,512,512
train,Meningioma,meningioma_tumor,m (124).jpg,data/raw/Training/meningioma_tumor/m (124).jpg,21776,512,512
train,Meningioma,meningioma_tumor,m (125).jpg,data/raw/Training/meningioma_tumor/m (125).jpg,22246,512,512
train,Meningioma,meningioma_tumor,m (126).jpg,data/raw/Training/meningioma_tumor/m (126).jpg,21930,512,512
train,Meningioma,meningioma_tumor,m (127).jpg,data/raw/Training/meningioma_tumor/m (127).jpg,28797,512,512
train,Meningioma,meningioma_tumor,m (128).jpg,data/raw/Training/meningioma_tumor/m (128).jpg,22726,512,512
train,Meningioma,meningioma_tumor,m (129).jpg,data/raw/Training/meningioma_tumor/m (129).jpg,22157,512,512
train,Meningioma,meningioma_tumor,m (13).jpg,data/raw/Training/meningioma_tumor/m (13).jpg,25225,512,512
train,Meningioma,meningioma_tumor,m (130).jpg,data/raw/Training/meningioma_tumor/m (130).jpg,19660,512,512
train,Meningioma,meningioma_tumor,m (131).jpg,data/raw/Training/meningioma_tumor/m (131).jpg,20977,512,512
train,Meningioma,meningioma_tumor,m (132).jpg,data/raw/Training/meningioma_tumor/m (132).jpg,21094,512,512
train,Meningioma,meningioma_tumor,m (133).jpg,data/raw/Training/meningioma_tumor/m (133).jpg,20301,512,512
train,Meningioma,meningioma_tumor,m (134).jpg,data/raw/Training/meningioma_tumor/m (134).jpg,19173,512,512
train,Meningioma,meningioma_tumor,m (135).jpg,data/raw/Training/meningioma_tumor/m (135).jpg,16668,512,512
train,Meningioma,meningioma_tumor,m (136).jpg,data/raw/Training/meningioma_tumor/m (136).jpg,17432,512,512
